task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
787	74/0fc5b6	192952364	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIM-N-0C9S74)	COMPLETED	0	2025-07-03 21:38:28.642	5m 45s	1m 32s	104.7%	2.2 GB	2.3 GB	7.2 GB	195.8 MB
775	0a/67f6a7	192952312	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHK-Tu-0BYKS6)	COMPLETED	0	2025-07-03 21:37:08.550	7m 5s	2m 16s	151.0%	1.9 GB	2 GB	15.7 GB	353 MB
780	7f/8ce352	192952341	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHU-Tu-0C3DA6)	COMPLETED	0	2025-07-03 21:37:58.476	6m 15s	1m 54s	147.0%	2 GB	2 GB	13.7 GB	319.2 MB
795	7d/a075bc	192952379	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGJI-N-0C9S5A)	COMPLETED	0	2025-07-03 21:38:48.470	5m 25s	1m 18s	131.4%	3 GB	3 GB	9.3 GB	260.4 MB
789	9b/535dd4	192952368	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIN-N-0C9S5I)	COMPLETED	0	2025-07-03 21:38:33.699	5m 40s	1m 22s	134.2%	2.2 GB	2.2 GB	8.8 GB	254.7 MB
784	29/5e581c	192952357	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIH-Tu-0BWR2T)	COMPLETED	0	2025-07-03 21:38:23.833	5m 55s	1m 46s	145.3%	2.4 GB	2.4 GB	12.7 GB	303 MB
777	e5/d0b4ad	192952321	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHL-Tu-0CDRGA)	COMPLETED	0	2025-07-03 21:37:23.762	6m 55s	2m 13s	147.0%	2.5 GB	2.5 GB	14.6 GB	331 MB
1021	06/8f8a0a	192953006	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_65465-65673)	COMPLETED	0	2025-07-03 21:44:14.000	5.4s	1s	64.6%	4.5 MB	25 MB	5.7 MB	1.7 MB
799	ff/1fe60e	192952390	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGKJ-N-0C9S97)	COMPLETED	0	2025-07-03 21:39:03.467	5m 20s	1m 13s	132.3%	2.2 GB	2.3 GB	8.4 GB	219.8 MB
790	fb/f2a3b9	192952369	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIN-Tu-0CDRHI)	COMPLETED	0	2025-07-03 21:38:33.933	5m 49s	1m 33s	146.1%	2.1 GB	2.1 GB	10.7 GB	252.3 MB
782	6c/035560	192952345	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHX-Tu-0CDREO)	COMPLETED	0	2025-07-03 21:38:03.451	6m 25s	2m 8s	148.2%	2.7 GB	2.8 GB	13.6 GB	299.5 MB
773	74/ef949f	192952304	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHG-Tu-0CDRFO)	COMPLETED	0	2025-07-03 21:36:58.460	7m 35s	2m 40s	111.4%	2.7 GB	2.8 GB	14.5 GB	313.3 MB
779	60/4ad152	192952338	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGHS-Tu-0BVTZX)	COMPLETED	0	2025-07-03 21:37:53.448	6m 40s	2m 15s	150.4%	2.1 GB	2.1 GB	16.9 GB	370 MB
786	d3/a13346	192952363	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGII-Tu-0CDRI4)	COMPLETED	0	2025-07-03 21:38:28.562	6m 10s	1m 57s	147.2%	2.3 GB	2.3 GB	14 GB	306.9 MB
788	ad/147bed	192952367	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIM-Tu-0BVRXH)	COMPLETED	0	2025-07-03 21:38:33.471	6m 5s	1m 55s	149.0%	2.1 GB	2.2 GB	13.7 GB	329 MB
794	e2/c92249	192952375	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGIZ-Tu-0CDRIQ)	COMPLETED	0	2025-07-03 21:38:43.416	6m 5s	2m	150.6%	2.3 GB	2.3 GB	15.4 GB	354.8 MB
801	f1/a44a07	192952396	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGMX-N-0C9S9J)	COMPLETED	0	2025-07-03 21:39:08.502	5m 40s	1m 19s	134.2%	2.3 GB	2.4 GB	8.9 GB	249.2 MB
797	99/1f82fc	192952382	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGJP-Tu-0BVOOD)	COMPLETED	0	2025-07-03 21:38:48.946	6m 19s	2m 3s	148.3%	2.6 GB	2.6 GB	12.7 GB	280.4 MB
796	f6/23d91d	192952381	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGJI-Tu-0CDRJY)	COMPLETED	0	2025-07-03 21:38:48.716	6m 20s	2m 3s	147.4%	1.9 GB	2 GB	11.9 GB	293.2 MB
520	0c/49fa07	192950154	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (GADGIN-Tu-0CDRHI_vs_GADGIN-N-0C9S5I)	COMPLETED	0	2025-07-03 21:10:58.385	34m 25s	26m 36s	148.6%	1.5 GB	3.3 GB	136 GB	13.6 GB
800	f3/8f41a9	192952391	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGKJ-Tu-0CDRKK)	COMPLETED	0	2025-07-03 21:39:03.684	6m 30s	2m 12s	147.0%	2.3 GB	2.4 GB	15.9 GB	374.2 MB
798	89/c28ca1	192952385	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGJW-Tu-0BVZM0)	COMPLETED	0	2025-07-03 21:38:53.418	6m 40s	2m 28s	151.2%	2 GB	2 GB	15.5 GB	351.3 MB
802	3b/85017d	192952397	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (GADGMX-Tu-0CDRL6)	COMPLETED	0	2025-07-03 21:39:08.835	6m 55s	2m 33s	110.1%	2.1 GB	2.2 GB	13.5 GB	315.9 MB
947	9c/ff5c90	192952405	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADBKF-Tu-0BZK5O_vs_GADBKF-N-0C9S8O)	COMPLETED	0	2025-07-03 21:39:23.556	7m 45s	2m 55s	242.7%	1.1 GB	2.7 GB	29.6 GB	80.3 MB
948	28/e3f299	192952409	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCFX-Tu-0BE3DG_vs_GADCFX-N-0C9S52)	COMPLETED	0	2025-07-03 21:39:28.656	8m 5s	3m 7s	233.1%	1.1 GB	2.7 GB	28.2 GB	80.5 MB
949	c1/094994	192952414	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCGA-Tu-0CDQPE_vs_GADCGA-0C9S9L)	COMPLETED	0	2025-07-03 21:39:33.584	8m	3m	247.4%	1.2 GB	2.8 GB	29.3 GB	80.5 MB
946	ce/26d316	192952406	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GABJHS-Tu-0CDQO6_vs_GABJHS-N-0C9S7D)	COMPLETED	0	2025-07-03 21:39:23.784	8m 10s	3m 11s	239.8%	1.2 GB	2.9 GB	30.4 GB	81.5 MB
522	e1/5e6ae6	192950160	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (GADGJI-Tu-0CDRJY_vs_GADGJI-N-0C9S5A)	COMPLETED	0	2025-07-03 21:11:03.483	36m 40s	28m 36s	151.1%	2.3 GB	3 GB	147.6 GB	15 GB
521	4d/0bed1c	192950155	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (GADGIZ-Tu-0CDRIQ_vs_GADGIZ-N-0C9S5W)	COMPLETED	0	2025-07-03 21:10:58.576	37m 40s	29m 54s	158.0%	2.7 GB	3.3 GB	149.5 GB	15.2 GB
950	ad/b2f3cd	192952415	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCGH-Tu-0CDQQ0_vs_GADCGH-N-0C9S8V)	COMPLETED	0	2025-07-03 21:39:33.800	9m 5s	3m 26s	245.7%	1.1 GB	2.7 GB	27.2 GB	80.6 MB
524	e9/853d8e	192950168	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (GADGMX-Tu-0CDRL6_vs_GADGMX-N-0C9S9J)	COMPLETED	0	2025-07-03 21:11:18.763	38m 50s	30m 58s	152.4%	2 GB	3.4 GB	155.6 GB	15.8 GB
951	e1/0afe37	192952418	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCGP-Tu-0CDQR8_vs_GADCGP-N-0C9S6Y)	COMPLETED	0	2025-07-03 21:39:38.454	10m 35s	2m 29s	248.6%	1.1 GB	2.7 GB	27 GB	80.4 MB
523	06/638227	192950165	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (GADGKJ-Tu-0CDRKK_vs_GADGKJ-N-0C9S97)	COMPLETED	0	2025-07-03 21:11:13.355	49m 35s	41m 35s	118.1%	1.9 GB	3.1 GB	170.2 GB	17.7 GB
953	f6/a45f69	192952422	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCHA-Tu-0CDQSG_vs_GADCHA-N-0C9S6U)	COMPLETED	0	2025-07-03 21:39:43.495	23m 55s	2m 36s	237.0%	1.1 GB	2.7 GB	26.6 GB	80.4 MB
952	30/ad14d1	192952419	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCGU-Tu-0BEDX9_vs_GADCGU-N-0C9S92)	COMPLETED	0	2025-07-03 21:39:38.770	24m 40s	3m 17s	245.6%	1.2 GB	2.9 GB	30.2 GB	80.6 MB
955	96/92dfc6	192952426	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCIB-Tu-0BI56B_vs_GADCIB-N-0C9S8M)	COMPLETED	0	2025-07-03 21:39:48.588	27m 25s	2m 51s	237.2%	1.1 GB	2.8 GB	27.2 GB	80.7 MB
954	80/22cebb	192952423	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCHV-Tu-0CDQRU_vs_GADCHV-N-0C9S9S)	COMPLETED	0	2025-07-03 21:39:43.728	27m 50s	3m 53s	247.6%	1.1 GB	2.7 GB	33.4 GB	81.1 MB
1022	89/b369f3	192953007	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GABJHS-Tu-0CDQO6_vs_GABJHS-N-0C9S7D)	COMPLETED	0	2025-07-03 21:44:14.599	23m 59s	23m 52s	98.5%	2.7 GB	2.7 GB	23.2 GB	13.3 GB
1024	6d/0d1536	192953023	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADCFX-Tu-0BE3DG_vs_GADCFX-N-0C9S52)	COMPLETED	0	2025-07-03 21:45:08.902	23m 55s	23m 37s	98.4%	2 GB	2 GB	23 GB	13.3 GB
956	dc/0d6c65	192952431	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCIC-Tu-0BI57L_vs_GADCIC-N-0C9S5V)	COMPLETED	0	2025-07-03 21:39:53.452	29m 30s	2m 40s	242.7%	1.1 GB	2.8 GB	27.6 GB	80.5 MB
957	21/38a171	192952434	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCIR-Tu-0BI533_vs_GADCIR-N-0C9S5P)	COMPLETED	0	2025-07-03 21:39:58.546	30m 25s	3m 4s	246.2%	1.1 GB	2.8 GB	29.1 GB	80.7 MB
1087	29/ed9fb5	192953025	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADCGH-Tu-0CDQQ0_vs_GADCGH-N-0C9S8V)	COMPLETED	0	2025-07-03 21:45:33.535	24m 55s	24m 47s	96.8%	1.7 GB	1.7 GB	23.2 GB	13.5 GB
958	9d/3682bd	192952439	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJB-Tu-0BJSC9_vs_GADCJB-N-0C9S8T)	COMPLETED	0	2025-07-03 21:40:08.512	30m 25s	2m 56s	239.8%	1.1 GB	2.8 GB	27.8 GB	81 MB
1088	90/4f5e18	192953026	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADCGP-Tu-0CDQR8_vs_GADCGP-N-0C9S6Y)	COMPLETED	0	2025-07-03 21:45:33.919	25m 9s	24m 38s	98.5%	885.1 MB	893.7 MB	23.5 GB	13.7 GB
1086	8b/d8f269	192953024	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADCGA-Tu-0CDQPE_vs_GADCGA-0C9S9L)	COMPLETED	0	2025-07-03 21:45:23.613	26m 20s	26m 8s	97.4%	2.3 GB	2.3 GB	23.8 GB	14 GB
959	51/e787d2	192952444	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJG-Tu-0CDQUA_vs_GADCJG-N-0C9S7P)	COMPLETED	0	2025-07-03 21:40:13.539	32m 40s	3m 24s	245.7%	1.2 GB	2.9 GB	30.3 GB	81.4 MB
961	df/b41f0c	192952446	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJR-Tu-0BHS1U_vs_GADCJR-N-0C9S5J)	COMPLETED	0	2025-07-03 21:40:18.488	32m 50s	2m 28s	234.1%	1.1 GB	2.7 GB	26.5 GB	80 MB
960	9d/fe5aa6	192952445	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJI-Tu-0BI524_vs_GADCJI-N-0C9S5E)	COMPLETED	0	2025-07-03 21:40:13.878	33m 25s	3m 10s	239.8%	1.1 GB	2.7 GB	28.7 GB	80.7 MB
1023	36/85faff	192953008	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADBKF-Tu-0BZK5O_vs_GADBKF-N-0C9S8O)	COMPLETED	0	2025-07-03 21:44:15.201	31m 38s	31m 33s	96.9%	1.2 GB	1.2 GB	23.9 GB	14 GB
962	4a/6235d1	192952447	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJW-Tu-0BKQO1_vs_GADCJW-N-0C9S95)	COMPLETED	0	2025-07-03 21:40:23.507	35m 30s	2m 43s	235.0%	1.1 GB	2.7 GB	26.9 GB	80.5 MB
963	bd/353f53	192952448	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJX-Tu-0BFCXU_vs_GADCJX-N-0C9S9B)	COMPLETED	0	2025-07-03 21:40:33.538	36m 10s	3m 1s	245.9%	1.1 GB	2.7 GB	28.4 GB	80.6 MB
964	f8/8a1091	192952449	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCJY-Tu-0CDQUW_vs_GADCJY-N-0C9SAK)	COMPLETED	0	2025-07-03 21:40:34.007	37m 19s	2m 59s	244.8%	1.1 GB	2.7 GB	28.8 GB	81.2 MB
965	4c/1b5826	192952450	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCKL-Tu-0CDQVI_vs_GADCKL-N-0C9S5O)	COMPLETED	0	2025-07-03 21:40:34.458	37m 54s	3m 35s	244.6%	1.2 GB	2.9 GB	31.8 GB	81.3 MB
966	52/018425	192952451	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCKT-Tu-0CDQWQ_vs_GADCKT-N-0C9S8F)	COMPLETED	0	2025-07-03 21:40:43.505	38m 45s	3m 34s	237.5%	1.1 GB	2.7 GB	30.5 GB	80.7 MB
967	93/2bfe55	192952452	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCKZ-Tu-0BFR34_vs_GADCKZ-N-0C9S7E)	COMPLETED	0	2025-07-03 21:40:43.754	39m 5s	2m 58s	237.6%	1.2 GB	2.9 GB	27.7 GB	80.6 MB
971	90/da262f	192952456	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCLW-Tu-0BHS7T_vs_GADCLW-N-0C9S76)	COMPLETED	0	2025-07-03 21:40:53.801	39m 30s	2m 32s	235.6%	1 GB	2.7 GB	26.1 GB	80.6 MB
968	ba/7e700a	192952453	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCLD-Tu-0BHRXZ_vs_GADCLD-N-0C9S5M)	COMPLETED	0	2025-07-03 21:40:48.580	39m 40s	3m 2s	243.3%	1.2 GB	2.9 GB	26.8 GB	80.4 MB
969	33/01a253	192952454	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCLG-Tu-0CDQWZ_vs_GADCLG-N-0C9S4Y)	COMPLETED	0	2025-07-03 21:40:48.923	40m	3m 24s	246.1%	1.1 GB	2.7 GB	28.7 GB	81.5 MB
1033	c8/5a012d	192953013	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_MPILEUP:SAMTOOLS_MPILEUP (GADCRW-Tu-0CDR28)	COMPLETED	0	2025-07-03 21:44:23.514	36m 35s	36m 25s	98.6%	666.5 MB	676 MB	28.7 GB	16.7 GB
970	72/cbca91	192952455	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCLR-Tu-0CDQXK_vs_GADCLR-N-0C9S4U)	COMPLETED	0	2025-07-03 21:40:53.580	40m 10s	3m 37s	246.9%	1.2 GB	2.8 GB	29.6 GB	80.7 MB
973	91/94fb3a	192952458	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCMD-Tu-0BHS8V_vs_GADCMD-N-0C9S5D)	COMPLETED	0	2025-07-03 21:41:08.581	41m 30s	3m 3s	241.3%	1.1 GB	2.7 GB	28.7 GB	80.8 MB
974	e4/3f7657	192952459	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCME-Tu-0BHS5M_vs_GADCME-N-0C9S7K)	COMPLETED	0	2025-07-03 21:41:09.035	41m 29s	2m 52s	242.3%	1.2 GB	3 GB	27.9 GB	80.7 MB
1030	91/590f86	192953010	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_MPILEUP:SAMTOOLS_MPILEUP (GADCNC-Tu-0CDQZE)	COMPLETED	0	2025-07-03 21:44:19.677	38m 44s	38m 38s	98.6%	2.1 GB	2.1 GB	30.5 GB	17.8 GB
972	f4/cfe098	192952457	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCMA-Tu-0BHSD2_vs_GADCMA-N-0C9S7T)	COMPLETED	0	2025-07-03 21:41:03.457	42m 40s	4m 36s	241.9%	1.1 GB	2.7 GB	31.9 GB	80.9 MB
976	0b/b66a11	192952461	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCNA-Tu-0BI508_vs_GADCNA-N-0C9S8Y)	COMPLETED	0	2025-07-03 21:41:10.167	42m 38s	2m 57s	245.3%	1.1 GB	2.7 GB	26.5 GB	80.6 MB
975	5e/623dae	192952460	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCMZ-Tu-0BHS3K_vs_GADCMZ-N-0C9S7H)	COMPLETED	0	2025-07-03 21:41:09.602	42m 44s	3m 23s	244.3%	1.2 GB	2.8 GB	28.1 GB	80.6 MB
977	5b/fa5f2c	192952462	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCNB-Tu-0CDR00_vs_GADCNB-N-0C9S7O)	COMPLETED	0	2025-07-03 21:41:10.791	42m 58s	3m 6s	244.8%	1.1 GB	2.8 GB	27.3 GB	80.8 MB
978	1d/49f8bf	192952463	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCNJ-Tu-0CDR1M_vs_GADCNJ-N-0C9S58)	COMPLETED	0	2025-07-03 21:41:13.461	43m	2m 29s	243.8%	1.2 GB	2.9 GB	26.1 GB	80.9 MB
980	04/f85956	192952465	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCRF-Tu-0CDQZ6_vs_GADCRF-N-0C9S5N)	COMPLETED	0	2025-07-03 21:41:28.552	44m	2m 45s	241.5%	1.1 GB	2.8 GB	27 GB	80.8 MB
979	58/7827dc	192952464	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCNX-Tu-0BHJPQ_vs_GADCNX-N-0C9S87)	COMPLETED	0	2025-07-03 21:41:23.655	44m 45s	3m 30s	239.1%	1.1 GB	2.7 GB	30.6 GB	80.9 MB
983	5a/f3dc54	192952468	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADFYV-Tu-0CDR3G_vs_GADFYV-N-0C9S5X)	COMPLETED	0	2025-07-03 21:41:38.897	45m 15s	2m 33s	242.2%	1.2 GB	2.9 GB	26.6 GB	80.8 MB
982	31/82227e	192952467	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADFXX-Tu-0C2S67_vs_GADFXX-N-0C9S8Q)	COMPLETED	0	2025-07-03 21:41:38.556	45m 40s	3m 4s	246.5%	1.2 GB	2.9 GB	27.1 GB	80.6 MB
1089	c3/9d69cd	192953733	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (GADCGU-Tu-0BEDX9_vs_GADCGU-N-0C9S92)	COMPLETED	0	2025-07-03 22:07:13.592	20m 40s	19m 21s	98.5%	2.7 GB	2.7 GB	20.7 GB	11.1 GB
981	50/c9ee7d	192952466	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADCRK-Tu-0C0Z0A_vs_GADCRK-N-0BHAET)	COMPLETED	0	2025-07-03 21:41:28.920	46m 45s	4m 23s	239.7%	1.1 GB	2.7 GB	30.3 GB	81 MB
985	a1/aa74c6	192952470	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADGAB-Tu-0CDR5A_vs_GADGAB-N-0C9S77)	COMPLETED	0	2025-07-03 21:41:53.488	46m 20s	2m 56s	245.4%	1.1 GB	2.7 GB	28.5 GB	80.9 MB
986	3a/c15488	192952471	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADGAC-Tu-0CDR5W_vs_GADGAC-N-0C9S55)	COMPLETED	0	2025-07-03 21:41:53.889	46m 45s	3m 4s	241.1%	1.1 GB	2.8 GB	28.4 GB	80.9 MB
984	66/373fe5	192952469	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_ASCAT:ASCAT (GADFZF-Tu-0CDR42_vs_GADFZF-N-0C9S6R)	COMPLETED	0	2025-07-03 21:41:48.492	46m 55s	3m 26s	203.9%	1.4 GB	3.2 GB	27.8 GB	80.8 MB
